first row nr, abbadingo trace, state sequence, score sequence, alignment, num misaligned, nw-alignment, norm-nw-score, nw-mismatches, sum scores, mean scores, min score,Column1
2518," ""1 25 5 5 5 22 11 9 11 9 26 11 9 26 26 3 3 4 3 3 4 23 23 23 21 21 21""", [], [], [],0," [1,4,10,18,29,50,88,147,234,485/+,645,820,645/+,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, 0, 0, 0,
3123," ""1 25 5 22 5 5 11 9 26 11 9 11 9 26 26 3 3 4 3 3 4 23 23 23 21 21 21""", [], [], [],0," [1,5,12,18,29,50,234/+,88/+485/+|,147/+645/+|,232/+,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,11, 0, 0, 0,
3202," ""1 25 5 22 5 5 11 11 9 9 11 9 26 26 26 4 4 3 2 2 2 23 23 23 21 21 21"""," [1,5,12,18,29,18,29,50,88,147,232,345,482,645,820,820,820,820,820,820,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-5.00599,-0.0441478,-0.00672026,-4.70077,-0.00316319,-0.167683,0,0,0,-0.000305951,-2.81893,-2.81893,-2.77381,-2.83444,-2.83444,-2.83444,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",2," [1,5,12,18,29,88/+,147,345/+,232/+,345,482,645,820,820/-,820/-,820/-,820/-,820/-,820/-,1002,1314,1715,1715,1715,1715]",0.926667,9, -31.2434, -1.11583, -5.00599,
3249," ""1 25 22 5 5 5 26 11 9 11 9 11 9 26 2 26 2 4 4 3 2 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,44,222/+,335,472,635,809,987,482/+,482/-,645,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, 0, 0, 0,
3363," ""1 25 22 5 5 5 9 11 9 11 9 26 26 26 11 3 3 4 3 3 4 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,75/+,88,147,232,345,482,645,820,820/-,820/-,820/-,820/-,820/-,820/-,820/-,1002,1314,1715,1715,1715,1715]",0.926667,8, 0, 0, 0,
3401," ""1 25 22 5 5 5 11 9 11 9 26 11 9 26 26 2 4 3 4 2 2 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,42,75,88,147,234,485/+,645,820,645/+,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, 0, 0, 0,
3432," ""1 25 5 5 5 22 11 9 26 11 9 11 9 26 26 2 4 3 4 2 2 23 23 23 21 21 21""", [], [], [],0," [1,4,10,18,29,50,234/+,88/+485/+|,147/+645/+|,232/+,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,11, 0, 0, 0,
3433," ""1 25 22 5 5 5 11 9 26 11 9 11 9 26 26 3 3 4 3 3 4 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,42,75,234/+,88/+485/+|,147/+645/+|,232/+,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,11, 0, 0, 0,
3551," ""1 25 5 22 5 5 26 11 9 11 9 11 9 26 26 3 4 3 3 3 4 23 23 23 21 21 21""", [], [], [],0," [1,5,12,18,18/-,29,50,88,147,232,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,8, 0, 0, 0,
3828," ""1 25 22 5 5 5 11 9 26 11 9 11 9 26 26 3 4 3 3 3 4 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,42,75,234/+,88/+485/+|,147/+645/+|,232/+,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,11, 0, 0, 0,
3987," ""1 25 22 5 5 5 26 11 9 11 9 11 9 26 26 2 4 3 4 2 2 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,44,222/+,335,472,635,809,987,482/+,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, 0, 0, 0,
4007," ""1 25 5 5 22 5 11 9 11 9 26 26 26 11 9 3 3 4 3 3 4 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,234,348,24,44,635,809,987,987,987,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-1.5791,-0.373318,-0.0844893,-0.00306749,0,-1.28001,-1.28001,-1.48808,-1.28001,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",3," [1,4,12,18,29,50,88,147,234,348,820/+,485/+,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, -18.262, -0.629723, -1.89482,
4048," ""1 25 5 22 5 5 11 9 26 11 9 11 9 26 26 4 3 3 4 3 3 23 23 23 21 21 21""", [], [], [],0," [1,5,12,18,29,50,234/+,88/+485/+|,147/+645/+|,232/+,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,11, 0, 0, 0,
4094," ""1 25 22 5 5 5 26 11 9 11 9 11 9 26 26 4 4 3 2 2 2 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,44,222/+,335,472,635,809,987,482/+,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, 0, 0, 0,
4121," ""1 25 5 22 5 5 26 11 9 11 9 11 9 26 26 3 4 3 3 4 3 23 23 23 21 21 21""", [], [], [],0," [1,5,12,18,18/-,29,50,88,147,232,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,8, 0, 0, 0,
4414," ""1 25 5 22 5 5 11 9 26 11 9 11 9 26 26 3 3 4 3 3 23 23 23 21 4 21 21""", [], [], [],0," [1,5,12,18,29,50,234/+,88/+485/+|,147/+645/+|,232/+,345,482,645,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715/-,1715,1715]",0.926667,11, 0, 0, 0,
4508," ""1 25 5 22 5 5 26 11 9 11 9 11 9 26 26 3 4 3 3 4 3 23 23 23 21 21 21""", [], [], [],0," [1,5,12,18,18/-,29,50,88,147,232,345,482,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,8, 0, 0, 0,
4581," ""1 25 5 5 5 22 11 9 11 9 26 26 26 11 9 3 3 4 3 3 4 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,234,348,24,44,635,809,987,987,987,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-1.5791,-0.373318,-0.0844893,-0.00306749,0,-1.28001,-1.28001,-1.48808,-1.28001,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",3," [1,4,10,18,29,50,88,147,234,348,820/+,485/+,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, -17.7226, -0.611123, -1.89482,
4610," ""1 25 5 5 5 22 11 9 11 9 26 26 26 11 9 3 3 4 3 3 4 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,234,348,24,44,635,809,987,987,987,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-1.5791,-0.373318,-0.0844893,-0.00306749,0,-1.28001,-1.28001,-1.48808,-1.28001,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",3," [1,4,10,18,29,50,88,147,234,348,820/+,485/+,645,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, -17.7226, -0.611123, -1.89482,
4680," ""1 25 5 5 22 5 11 9 11 9 26 11 9 26 26 3 4 3 3 4 3 23 23 23 21 21 21""", [], [], [],0," [1,4,12,18,29,50,88,147,234,485/+,645,820,645/+,645/-,645/-,645/-,645/-,645/-,645/-,1002/+,1314,1715,1715,1715,1715]",0.926667,9, 0, 0, 0,
4734," ""1 25 5 5 22 5 9 11 9 26 26 11 11 9 26 3 3 4 3 3 4 23 23 23 21 21 21"""," [1,4,12,18,18,29,50,24,44,81,75,88,348,485,645,820,820,820,820,820,820,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-3.8036,-0.0441478,-0.00672026,-4.70077,-0.373318,-0.0844893,-0.172795,-0.154151,-5.75775,-0.236863,0,-0.000305951,-2.77381,-2.77381,-2.81893,-2.77381,-2.77381,-2.81893,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",3," [1,4,12,18,50/+,88,147,234,348,485,485/-,645,820,820/-,820/-,820/-,820/-,820/-,820/-,1002,1314,1715,1715,1715,1715]",0.926667,8, -36.4675, -1.2575, -5.75775,
4848," ""1 25 5 22 5 5 11 11 9 9 11 9 26 26 26 3 4 3 3 4 3 23 23 23 21 21 21"""," [1,5,12,18,29,18,29,50,88,147,232,345,482,645,820,820,820,820,820,820,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-5.00599,-0.0441478,-0.00672026,-4.70077,-0.00316319,-0.167683,0,0,0,-0.000305951,-2.77381,-2.81893,-2.77381,-2.77381,-2.81893,-2.77381,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",2," [1,5,12,18,29,88/+,147,345/+,232/+,345,482,645,820,820/-,820/-,820/-,820/-,820/-,820/-,1002,1314,1715,1715,1715,1715]",0.926667,9, -31.0615, -1.10934, -5.00599,
2264," ""1 27 5 22 5 5 11 9 11 9 11 9 26 26 26 2 2 3 3 4 4 3 3 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820,820,820,820,820,820,820,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000305951,-2.83444,-2.83444,-2.77381,-2.77381,-2.81893,-2.81893,-2.77381,-2.77381,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,820/-,820/-,820/-,820/-,820/-,820/-,820/-,820/-,1002,1314,1715,1715,1715,1715]",0.925926,8, -27.0562, -0.966293, -2.83444,
2278," ""1 27 5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 2 3 4 3 2 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820,820,820,820,820,820,820,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000305951,-2.77381,-2.81893,-2.77381,-2.83444,-2.77381,-2.81893,-2.77381,-2.83444,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,820/-,820/-,820/-,820/-,820/-,820/-,820/-,820/-,1002,1314,1715,1715,1715,1715]",0.925926,8, -27.0562, -0.966293, -2.83444,
843," ""1 13 5 11 9 5 5 11 9 22 11 9 26 26 26""", [], [], [],0," [1,1/-29/+|,50,4/+50/+|,10/+,29/+,50,50/-,88,147,234,348,820/+]",0.923077,6, 0, 0, 0,
3275," ""1 13 5 11 9 5 11 9 5 11 9 26 26 22 26""", [], [], [],0," [1,1/-29/+|,50,4/+50/+|,88,147,147/-,232,345,482,645,645/-,820]",0.923077,4, 0, 0, 0,
1938," ""1 19 5 22 5 5 11 9 11 9 26 11 9 26 25 18 5 16 6 26 26""", [], [], [],0," [1,5,12,18,29,50,88,147,234,485/+,645,820,820/-,820/-,820/-,820/-,820/-,645/+,820]",0.921053,7, 0, 0, 0,
1851," ""1 20 22 5 5 5 9 26 26 26 11 11 9 11 9 2 23 23 23 21 21 21"""," [2,7,14,24,42,75,24,44,81,139,222,335,472,635,809,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-inf,0,-3.98898,-0.373318,-0.0844893,-0.172795,-0.00751318,-4.70502,0,-0.00610689,-0.00306749,0,-1.74231,-1.74231,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1]",4," [2,7,14,24,75/+,44/+234/+|,81/+348/+|,139/+,222,472/+,635,809,987,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920833,10, -inf, -inf, -inf,
2017," ""1 20 22 5 5 5 26 26 26 11 9 11 9 9 11 2 23 23 23 21 21 21""", [], [], [],0," [2,7,14,24,44,81,139,222,335,472,635,987/+,809/+,809/-,809/-,809/-,809/-,809/-,1715/+,1715]",0.920833,8, 0, 0, 0,
13," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
37," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 3 2 2 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.28001,-1.74231,-1.74231,-1.74231,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -11.2891, -0.470379, -1.74231,
104," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
181," ""1 22 22 5 5 5 11 9 26 26 26 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,42,75,75,24,44,81,81,81,81,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-2.08475,-2.08475,-0.373318,-0.0844893,-1.9064,-4.59764,-1.9064,-1.9064,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1]",3," [2,7,14,24,42,75,234/+,348,820/+,485/+,645,472/+,635,635/-,635/-,635/-,635/-,635/-1314/+|,1715,1715,1715,1715]",0.920455,9, -25.8061, -0.992542, -4.59764,
202," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.3183, -0.42993, -1.48808,
217," ""1 22 22 5 5 5 11 9 26 26 26 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,42,75,75,24,44,81,81,81,81,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-2.08475,-2.08475,-0.373318,-0.0844893,-1.9064,-4.59764,-1.9064,-1.9064,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1]",3," [2,7,14,24,42,75,234/+,348,820/+,485/+,645,472/+,635,635/-,635/-,635/-,635/-,635/-1314/+|,1715,1715,1715,1715]",0.920455,9, -25.8061, -0.992542, -4.59764,
391," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.3183, -0.42993, -1.48808,
405," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.3183, -0.42993, -1.48808,
511," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 3 2 2 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.28001,-1.74231,-1.74231,-1.74231,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -11.2891, -0.470379, -1.74231,
707," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
732," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
755," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
833," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
1010," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
1071," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.3183, -0.42993, -1.48808,
1104," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.28001,-1.48808,-1.48808,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.5264, -0.4386, -1.48808,
1117," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,987,987,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00306749,0,-1.48808,-1.48808,-1.28001,-1.28001,-0.523554,0,0,-0.287682,-0.287682,-0.287682,-1.38629]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,987/-,987/-,987/-,987/-,987/-,987/-1715/+|,1715,1715]",0.920455,7, -10.3183, -0.42993, -1.48808,
